Year,Job_Title,Industry,Automation_Risk,Automation_Risk_Cat,AI_Adoption,Degree_Required,Salary_USD,Experience_Years,Skill_Score,Remote_Work,Job_Demand_Index,Skills,Location,Company_Size,Job_Growth
2023,Nurse,Healthcare,21.2,Low,Low,Yes,93454,6,100.0,No,52.9,"EMR, Empathy, Clinical Skills, Medication, Patient Care",Toronto,Small,Decline
2023,Nurse,Healthcare,19.0,Low,Low,Yes,70094,6,60.0,No,64.2,"Clinical Skills, Patient Care, Empathy",San Francisco,Medium,Decline
2023,Nurse,Healthcare,19.2,Low,Low,Yes,82939,3,60.0,Yes,33.2,"Empathy, EMR, Medication",Singapore,Large,Decline
2023,Nurse,Healthcare,17.3,Low,Low,Yes,69061,3,80.0,No,61.2,"Medication, Clinical Skills, EMR, Empathy",Singapore,Medium,Decline
2023,Nurse,Healthcare,20.3,Low,Low,Yes,90000,2,40.0,Yes,65.4,"EMR, Medication",London,Small,Decline
2023,Nurse,Healthcare,17.7,Low,Low,Yes,88701,2,80.0,No,65.7,"Empathy, EMR, Clinical Skills, Patient Care",London,Large,Decline
2023,Nurse,Healthcare,22.0,Low,Low,Yes,60657,4,80.0,Yes,41.6,"Patient Care, Clinical Skills, Empathy, EMR",San Francisco,Medium,Decline
2023,Nurse,Healthcare,19.7,Low,Low,Yes,90061,3,60.0,No,49.2,"Clinical Skills, Medication, Empathy",Sydney,Small,Decline
2023,Doctor,Healthcare,12.2,Low,Low,Yes,215383,1,100.0,No,45.0,"Surgery, Research, Communication, Diagnosis, EMR",Toronto,Medium,Decline
2023,Doctor,Healthcare,13.5,Low,Low,Yes,202835,5,100.0,No,63.9,"Diagnosis, EMR, Communication, Surgery, Research",Paris,Large,Decline
2023,Doctor,Healthcare,16.2,Low,Low,Yes,179955,2,100.0,Yes,40.1,"Surgery, Diagnosis, Communication, EMR, Research",Dubai,Small,Decline
2023,Doctor,Healthcare,10.8,Low,Low,Yes,172910,6,100.0,No,34.1,"Surgery, Research, Communication, EMR, Diagnosis",San Francisco,Large,Decline
2023,Doctor,Healthcare,12.0,Low,Low,Yes,191509,6,100.0,No,69.5,"Surgery, Communication, Diagnosis, Research, EMR",Berlin,Medium,Decline
2023,Doctor,Healthcare,13.6,Low,Low,Yes,184920,5,60.0,No,50.4,"Research, EMR, Communication",London,Medium,Decline
2023,Doctor,Healthcare,5.0,Low,Low,Yes,203724,10,60.0,Yes,57.2,"Diagnosis, Surgery, Research",Tokyo,Small,Decline
2023,Doctor,Healthcare,13.3,Low,Low,Yes,201330,0,60.0,Yes,48.9,"EMR, Communication, Research",Sydney,Large,Decline
2023,Doctor,Healthcare,13.4,Low,Low,Yes,175739,5,60.0,No,42.5,"Research, Diagnosis, Surgery",Dubai,Medium,Decline
2023,Doctor,Healthcare,16.8,Low,Low,Yes,206084,7,80.0,Yes,50.7,"Research, Diagnosis, Communication, EMR",Dubai,Medium,Decline
2023,Doctor,Healthcare,15.0,Low,Low,Yes,197227,1,100.0,No,31.3,"Diagnosis, Surgery, Research, EMR, Communication",Singapore,Medium,Decline
2023,Doctor,Healthcare,9.8,Low,Low,Yes,206114,8,100.0,Yes,39.0,"Diagnosis, EMR, Surgery, Research, Communication",Tokyo,Small,Decline
2023,Doctor,Healthcare,10.3,Low,Low,Yes,194005,1,80.0,No,40.5,"EMR, Communication, Surgery, Diagnosis",Sydney,Large,Decline
2023,Doctor,Healthcare,11.0,Low,Low,Yes,183244,7,80.0,No,51.3,"Diagnosis, EMR, Surgery, Communication",New York,Medium,Decline
2023,Doctor,Healthcare,7.6,Low,Low,Yes,182977,1,40.0,No,43.1,"Communication, Diagnosis",Tokyo,Large,Decline
2023,Doctor,Healthcare,20.0,Low,Low,Yes,162677,6,80.0,No,36.3,"Communication, Surgery, Diagnosis, Research",Singapore,Medium,Decline
2023,Doctor,Healthcare,6.4,Low,Low,Yes,190749,5,40.0,No,63.5,"Research, Diagnosis",Berlin,Large,Decline
2023,Doctor,Healthcare,12.8,Low,Low,Yes,164848,9,100.0,No,40.0,"Surgery, Research, EMR, Diagnosis, Communication",Dubai,Medium,Decline
2023,Doctor,Healthcare,16.4,Low,Low,Yes,176580,0,60.0,No,37.3,"Research, EMR, Communication",Berlin,Medium,Decline
2023,Doctor,Healthcare,5.7,Low,Low,Yes,186027,5,100.0,Yes,63.1,"Surgery, Diagnosis, Research, EMR, Communication",Paris,Large,Decline
2023,Doctor,Healthcare,5.0,Low,Low,Yes,193172,1,100.0,No,65.6,"Research, Communication, EMR, Diagnosis, Surgery",London,Large,Decline
2023,Doctor,Healthcare,11.2,Low,Low,Yes,170167,6,40.0,Yes,61.3,"Research, Diagnosis",Singapore,Medium,Decline
2023,Doctor,Healthcare,5.0,Low,Low,Yes,161158,4,80.0,No,58.7,"Communication, EMR, Surgery, Diagnosis",Toronto,Large,Decline
2023,Doctor,Healthcare,7.4,Low,Low,Yes,163795,6,100.0,Yes,60.8,"Research, Surgery, Diagnosis, EMR, Communication",New York,Medium,Decline
2023,Doctor,Healthcare,11.1,Low,Low,Yes,186094,0,60.0,No,59.5,"Research, EMR, Communication",Singapore,Small,Decline
2023,Doctor,Healthcare,21.7,Low,Low,Yes,201979,4,40.0,No,34.0,"Diagnosis, EMR",Dubai,Medium,Decline
2023,Doctor,Healthcare,8.3,Low,Low,Yes,185782,0,80.0,No,54.9,"EMR, Surgery, Communication, Research",Sydney,Medium,Decline
2023,Doctor,Healthcare,13.3,Low,Low,Yes,214285,4,80.0,Yes,42.6,"Research, Diagnosis, Communication, EMR",New York,Small,Decline
2023,Doctor,Healthcare,11.7,Low,Low,Yes,174810,3,80.0,No,39.4,"Research, Surgery, Communication, Diagnosis",Toronto,Small,Decline
2023,Doctor,Healthcare,11.9,Low,Low,Yes,200352,0,80.0,Yes,30.3,"Communication, EMR, Surgery, Research",Dubai,Large,Decline
2023,Doctor,Healthcare,15.7,Low,Low,Yes,221907,9,100.0,Yes,64.9,"Diagnosis, Research, EMR, Surgery, Communication",Singapore,Medium,Decline
2023,Doctor,Healthcare,10.5,Low,Low,Yes,191220,7,60.0,Yes,68.4,"Research, Surgery, Diagnosis",Dubai,Medium,Decline
2023,Doctor,Healthcare,15.5,Low,Low,Yes,189555,9,80.0,Yes,68.6,"Research, EMR, Surgery, Communication",San Francisco,Small,Decline
2023,Doctor,Healthcare,18.4,Low,Low,Yes,197630,4,80.0,No,34.4,"Diagnosis, EMR, Surgery, Research",Paris,Large,Decline
2023,Doctor,Healthcare,5.0,Low,Low,Yes,192487,6,60.0,No,37.3,"Research, Surgery, Diagnosis",Singapore,Small,Decline
2023,Doctor,Healthcare,15.5,Low,Low,Yes,196917,7,80.0,No,50.4,"Research, EMR, Surgery, Communication",New York,Medium,Decline
2023,Doctor,Healthcare,12.5,Low,Low,Yes,194966,5,40.0,Yes,62.4,"Communication, Surgery",Paris,Small,Decline
2023,Doctor,Healthcare,5.0,Low,Low,Yes,199519,3,60.0,Yes,59.2,"Surgery, EMR, Communication",Singapore,Large,Decline
2023,Doctor,Healthcare,8.4,Low,Low,Yes,193773,7,80.0,No,51.9,"Research, EMR, Surgery, Communication",Berlin,Small,Decline
2023,Doctor,Healthcare,5.0,Low,Low,Yes,193750,8,80.0,Yes,43.2,"Surgery, Diagnosis, EMR, Communication",Paris,Medium,Decline
2023,Doctor,Healthcare,11.3,Low,Low,Yes,212470,4,40.0,No,47.9,"EMR, Diagnosis",Tokyo,Medium,Decline
2023,Doctor,Healthcare,9.9,Low,Low,Yes,192339,3,40.0,No,40.5,"Research, Surgery",Tokyo,Medium,Decline
2023,Doctor,Healthcare,19.7,Low,Low,Yes,160083,2,40.0,No,35.3,"Communication, Research",Toronto,Medium,Decline
2023,Doctor,Healthcare,9.5,Low,Low,Yes,220488,4,80.0,Yes,57.7,"Diagnosis, Surgery, Research, EMR",Dubai,Large,Decline
2023,Doctor,Healthcare,13.4,Low,Low,Yes,210325,0,40.0,No,49.8,"Surgery, Research",Singapore,Small,Decline
2023,Doctor,Healthcare,5.0,Low,Low,Yes,192946,6,80.0,Yes,65.3,"Communication, Surgery, Research, EMR",Sydney,Small,Decline
2023,Doctor,Healthcare,14.7,Low,Low,Yes,192177,7,40.0,Yes,39.3,"Surgery, EMR",Paris,Medium,Decline
2023,Doctor,Healthcare,5.2,Low,Low,Yes,180115,3,60.0,No,58.3,"Communication, Diagnosis, EMR",Berlin,Small,Decline
2023,Teacher,Education,33.0,Low,Low,Yes,62362,4,60.0,No,60.0,"Curriculum, Communication, EdTech",Paris,Large,Decline
2023,Teacher,Education,38.5,Medium,Low,Yes,51186,6,40.0,Yes,47.1,"EdTech, Curriculum",Tokyo,Small,Decline
2023,Teacher,Education,38.3,Medium,Low,Yes,70035,1,60.0,Yes,56.2,"EdTech, Patience, Curriculum",London,Medium,Decline
2023,Teacher,Education,42.1,Medium,Low,Yes,54018,7,100.0,Yes,57.3,"Patience, Curriculum, EdTech, Assessment, Communication",San Francisco,Small,Decline
2023,Teacher,Education,39.1,Medium,Low,Yes,56302,5,60.0,Yes,51.1,"EdTech, Communication, Assessment",Singapore,Small,Decline
2023,Teacher,Education,40.4,Medium,Low,Yes,49407,1,100.0,No,50.0,"Assessment, Communication, Patience, Curriculum, EdTech",Singapore,Large,Decline
2023,Teacher,Education,36.0,Medium,Low,Yes,55987,4,60.0,No,49.4,"Communication, Patience, EdTech",Berlin,Small,Decline
2023,Teacher,Education,36.1,Medium,Low,Yes,54012,6,60.0,Yes,52.7,"EdTech, Communication, Assessment",Dubai,Medium,Decline
2023,Teacher,Education,32.4,Low,Low,Yes,55148,3,60.0,Yes,61.3,"Communication, Curriculum, EdTech",New York,Small,Decline
2023,Teacher,Education,40.9,Medium,Low,Yes,57807,7,60.0,No,42.2,"Patience, Assessment, Communication",Berlin,Small,Decline
2023,Teacher,Education,43.5,Medium,Low,Yes,62793,8,60.0,No,61.2,"EdTech, Patience, Assessment",Sydney,Small,Decline
2023,Teacher,Education,39.8,Medium,Low,Yes,56927,6,80.0,No,61.9,"Patience, EdTech, Communication, Curriculum",San Francisco,Medium,Decline
2023,Teacher,Education,37.6,Medium,Low,Yes,51169,2,80.0,No,40.7,"Patience, Curriculum, EdTech, Communication",Toronto,Large,Decline
2023,Teacher,Education,33.4,Low,Low,Yes,53678,2,80.0,No,43.3,"EdTech, Assessment, Patience, Communication",Singapore,Large,Decline
2023,Teacher,Education,43.5,Medium,Low,Yes,47439,0,100.0,Yes,44.2,"Curriculum, EdTech, Assessment, Communication, Patience",Tokyo,Medium,Decline
2023,Teacher,Education,29.0,Low,Low,Yes,49148,2,100.0,Yes,55.0,"Patience, Communication, EdTech, Curriculum, Assessment",Tokyo,Medium,Decline
2023,Teacher,Education,31.2,Low,Low,Yes,50141,14,60.0,No,37.3,"Patience, EdTech, Curriculum",New York,Medium,Decline
2023,Teacher,Education,32.9,Low,Low,Yes,53125,8,40.0,Yes,47.2,"Patience, Curriculum",Sydney,Large,Decline
2023,Teacher,Education,40.3,Medium,Low,Yes,55118,7,100.0,Yes,43.5,"Communication, Patience, EdTech, Curriculum, Assessment",Sydney,Medium,Decline
2023,Teacher,Education,36.4,Medium,Low,Yes,52255,4,60.0,No,61.1,"Communication, Curriculum, Patience",New York,Large,Decline
2023,Teacher,Education,27.3,Low,Low,Yes,63305,10,80.0,Yes,60.0,"Assessment, Patience, EdTech, Curriculum",London,Large,Decline
2023,Teacher,Education,30.7,Low,Low,Yes,59839,6,80.0,No,62.2,"Assessment, Communication, EdTech, Curriculum",San Francisco,Large,Decline
2023,Teacher,Education,32.3,Low,Low,Yes,52941,5,100.0,No,48.7,"Assessment, EdTech, Patience, Communication, Curriculum",Sydney,Medium,Decline
2023,Teacher,Education,42.1,Medium,Low,Yes,47467,6,40.0,No,33.9,"Communication, Patience",Dubai,Medium,Decline
2023,Teacher,Education,44.6,Medium,Low,Yes,59733,1,100.0,Yes,54.0,"EdTech, Patience, Communication, Assessment, Curriculum",Paris,Medium,Decline
2023,Teacher,Education,27.8,Low,Low,Yes,57816,0,80.0,No,61.7,"EdTech, Communication, Assessment, Curriculum",Singapore,Small,Decline
2023,Teacher,Education,35.5,Medium,Low,Yes,60001,4,100.0,No,33.6,"Assessment, EdTech, Curriculum, Patience, Communication",Tokyo,Medium,Decline
2023,Teacher,Education,28.0,Low,Low,Yes,59648,5,80.0,No,69.8,"Communication, Curriculum, Patience, Assessment",London,Medium,Decline
2023,Teacher,Education,32.9,Low,Low,Yes,60066,6,60.0,No,30.5,"Patience, Assessment, Curriculum",Toronto,Small,Decline
2023,Teacher,Education,33.6,Low,Low,Yes,44639,10,100.0,No,33.3,"Patience, Communication, Curriculum, EdTech, Assessment",New York,Medium,Decline
2023,Teacher,Education,34.1,Low,Low,Yes,51272,5,80.0,Yes,65.9,"Assessment, EdTech, Patience, Curriculum",New York,Medium,Decline
2023,Teacher,Education,41.5,Medium,Low,Yes,53712,9,80.0,Yes,43.8,"Assessment, Communication, Patience, EdTech",New York,Large,Decline
2023,Teacher,Education,36.6,Medium,Low,Yes,54046,3,100.0,No,36.0,"Communication, Assessment, Patience, Curriculum, EdTech",Sydney,Large,Decline
2023,Teacher,Education,36.1,Medium,Low,Yes,52242,3,60.0,No,61.9,"Communication, EdTech, Assessment",London,Medium,Decline
2023,Teacher,Education,30.6,Low,Low,Yes,52076,3,80.0,Yes,35.9,"Communication, EdTech, Assessment, Curriculum",Tokyo,Small,Decline
2023,Teacher,Education,41.9,Medium,Low,Yes,45954,3,100.0,No,63.9,"EdTech, Curriculum, Patience, Communication, Assessment",Paris,Medium,Decline
2023,Teacher,Education,28.5,Low,Low,Yes,60418,1,60.0,Yes,57.5,"Communication, Assessment, Curriculum",Toronto,Medium,Decline
2023,Teacher,Education,27.4,Low,Low,Yes,53145,0,100.0,No,45.0,"EdTech, Assessment, Communication, Curriculum, Patience",Sydney,Large,Decline
2023,Teacher,Education,37.3,Medium,Low,Yes,60298,2,40.0,Yes,57.4,"Communication, Patience",Dubai,Small,Decline
2023,Teacher,Education,39.5,Medium,Low,Yes,61782,6,80.0,Yes,55.8,"EdTech, Curriculum, Assessment, Communication",Tokyo,Medium,Decline
2023,Teacher,Education,34.2,Low,Low,Yes,54921,3,40.0,No,53.8,"Patience, Assessment",Toronto,Medium,Decline
2023,Teacher,Education,37.1,Medium,Low,Yes,55025,5,100.0,Yes,52.4,"Patience, Assessment, EdTech, Communication, Curriculum",New York,Large,Decline
2023,Teacher,Education,36.7,Medium,Low,Yes,65314,7,60.0,No,36.7,"Curriculum, Patience, EdTech",London,Small,Decline
2023,Teacher,Education,35.0,Low,Low,Yes,56329,3,60.0,No,30.6,"EdTech, Assessment, Patience",San Francisco,Large,Decline
2023,Legal Advisor,Legal,45.6,Medium,Low,Yes,139674,5,40.0,Yes,50.3,"Negotiation, Contracts",Paris,Large,Decline
2023,Legal Advisor,Legal,38.3,Medium,Low,Yes,113628,10,100.0,Yes,50.6,"Compliance, Contracts, Legal Research, Communication, Negotiation",Paris,Medium,Decline
2023,Legal Advisor,Legal,41.8,Medium,Low,Yes,136758,7,80.0,No,32.6,"Compliance, Negotiation, Communication, Legal Research",New York,Large,Decline
2023,Legal Advisor,Legal,32.6,Low,Low,Yes,150856,2,40.0,No,65.9,"Contracts, Compliance",Toronto,Small,Decline
2023,Legal Advisor,Legal,38.4,Medium,Low,Yes,121401,5,80.0,No,48.7,"Legal Research, Negotiation, Compliance, Communication",San Francisco,Medium,Decline
2023,Legal Advisor,Legal,33.2,Low,Low,Yes,142108,3,60.0,No,36.0,"Compliance, Negotiation, Communication",Paris,Small,Decline
2023,Legal Advisor,Legal,45.9,Medium,Low,Yes,139275,10,80.0,Yes,42.9,"Negotiation, Contracts, Compliance, Legal Research",London,Medium,Decline
2023,Legal Advisor,Legal,33.0,Low,Low,Yes,154888,6,60.0,No,33.2,"Negotiation, Contracts, Legal Research",Dubai,Medium,Decline
2023,Legal Advisor,Legal,45.5,Medium,Low,Yes,134901,9,40.0,Yes,46.0,"Contracts, Compliance",Berlin,Large,Decline
2023,Legal Advisor,Legal,35.7,Medium,Low,Yes,129033,1,80.0,Yes,32.2,"Contracts, Compliance, Legal Research, Negotiation",Singapore,Medium,Decline
2023,Legal Advisor,Legal,33.8,Low,Low,Yes,132803,7,100.0,Yes,68.1,"Contracts, Negotiation, Compliance, Communication, Legal Research",Toronto,Large,Decline
2023,Legal Advisor,Legal,52.7,Medium,Low,Yes,139875,5,40.0,No,60.2,"Legal Research, Contracts",Singapore,Small,Decline
2023,Legal Advisor,Legal,32.4,Low,Low,Yes,111062,3,40.0,No,38.7,"Compliance, Communication",Singapore,Large,Decline
2023,Legal Advisor,Legal,47.0,Medium,Low,Yes,144138,6,100.0,No,59.5,"Compliance, Communication, Negotiation, Legal Research, Contracts",London,Medium,Decline
2023,Legal Advisor,Legal,33.1,Low,Low,Yes,129595,7,80.0,Yes,50.6,"Communication, Compliance, Contracts, Negotiation",Sydney,Large,Decline
2023,Legal Advisor,Legal,38.3,Medium,Low,Yes,122469,1,100.0,No,42.6,"Legal Research, Communication, Negotiation, Contracts, Compliance",Tokyo,Medium,Decline
2023,Legal Advisor,Legal,41.9,Medium,Low,Yes,128214,3,80.0,Yes,37.7,"Communication, Legal Research, Negotiation, Contracts",New York,Large,Decline
2023,Legal Advisor,Legal,43.2,Medium,Low,Yes,142641,1,100.0,No,43.2,"Communication, Legal Research, Compliance, Negotiation, Contracts",New York,Large,Decline
2023,Legal Advisor,Legal,38.7,Medium,Low,Yes,146535,10,40.0,Yes,45.4,"Contracts, Negotiation",Toronto,Large,Decline
2023,Legal Advisor,Legal,40.0,Medium,Low,Yes,136277,1,80.0,Yes,50.4,"Contracts, Compliance, Communication, Negotiation",Tokyo,Small,Decline
2023,Legal Advisor,Legal,40.3,Medium,Low,Yes,133519,9,60.0,No,34.4,"Contracts, Legal Research, Compliance",New York,Large,Decline
2023,Legal Advisor,Legal,36.0,Medium,Low,Yes,130641,1,100.0,No,62.2,"Communication, Legal Research, Negotiation, Contracts, Compliance",Singapore,Small,Decline
2023,Legal Advisor,Legal,33.4,Low,Low,Yes,126639,7,100.0,No,66.1,"Communication, Negotiation, Compliance, Legal Research, Contracts",New York,Large,Decline
2023,Legal Advisor,Legal,36.1,Medium,Low,Yes,115273,5,100.0,Yes,48.8,"Legal Research, Compliance, Contracts, Negotiation, Communication",Paris,Large,Decline
2023,Legal Advisor,Legal,39.6,Medium,Low,Yes,119423,3,40.0,No,41.4,"Legal Research, Compliance",Dubai,Large,Decline
2023,Legal Advisor,Legal,24.8,Low,Low,Yes,112419,1,100.0,No,55.8,"Compliance, Contracts, Legal Research, Communication, Negotiation",Sydney,Medium,Decline
2023,Legal Advisor,Legal,41.5,Medium,Low,Yes,120960,4,80.0,No,67.3,"Communication, Contracts, Negotiation, Compliance",Dubai,Small,Decline
2023,Legal Advisor,Legal,49.8,Medium,Low,Yes,129806,2,80.0,No,49.6,"Communication, Contracts, Legal Research, Compliance",Dubai,Large,Decline
2023,Legal Advisor,Legal,39.9,Medium,Low,Yes,130406,9,80.0,No,39.3,"Legal Research, Compliance, Contracts, Negotiation",Dubai,Large,Decline
2023,Legal Advisor,Legal,39.7,Medium,Low,Yes,133310,9,80.0,No,68.4,"Legal Research, Compliance, Contracts, Communication",Sydney,Large,Decline
2023,Legal Advisor,Legal,47.3,Medium,Low,Yes,150785,3,40.0,No,49.1,"Compliance, Legal Research",Tokyo,Large,Decline
2023,Legal Advisor,Legal,36.1,Medium,Low,Yes,122600,5,100.0,No,54.2,"Communication, Negotiation, Contracts, Compliance, Legal Research",Paris,Large,Decline
2023,Legal Advisor,Legal,40.0,Medium,Low,Yes,125532,7,40.0,Yes,50.9,"Communication, Contracts",Dubai,Large,Decline
2023,Legal Advisor,Legal,41.4,Medium,Low,Yes,133685,7,100.0,No,54.3,"Legal Research, Communication, Contracts, Compliance, Negotiation",Toronto,Medium,Decline
2023,Legal Advisor,Legal,45.0,Medium,Low,Yes,128349,4,40.0,No,31.5,"Legal Research, Communication",London,Small,Decline
2023,Legal Advisor,Legal,43.8,Medium,Low,Yes,133442,0,60.0,No,44.1,"Contracts, Communication, Compliance",Paris,Small,Decline
2023,Legal Advisor,Legal,35.8,Medium,Low,Yes,132785,7,80.0,No,33.4,"Legal Research, Compliance, Communication, Contracts",Singapore,Small,Decline
2023,Legal Advisor,Legal,33.4,Low,Low,Yes,89542,2,80.0,Yes,51.7,"Legal Research, Contracts, Compliance, Communication",Tokyo,Medium,Decline
2023,Legal Advisor,Legal,34.1,Low,Low,Yes,128841,4,80.0,No,33.2,"Compliance, Communication, Legal Research, Negotiation",Dubai,Small,Decline
2023,Legal Advisor,Legal,35.9,Medium,Low,Yes,106553,6,100.0,Yes,58.7,"Compliance, Legal Research, Communication, Negotiation, Contracts",Paris,Medium,Decline
2023,Legal Advisor,Legal,31.1,Low,Low,Yes,119508,8,100.0,Yes,69.9,"Contracts, Communication, Negotiation, Legal Research, Compliance",Berlin,Small,Decline
2023,Legal Advisor,Legal,43.9,Medium,Low,Yes,120703,5,100.0,Yes,30.1,"Negotiation, Legal Research, Contracts, Communication, Compliance",Tokyo,Large,Decline
2023,Legal Advisor,Legal,43.7,Medium,Low,Yes,118852,10,40.0,No,59.6,"Communication, Contracts",Tokyo,Small,Decline
2023,Legal Advisor,Legal,38.9,Medium,Low,Yes,145808,6,100.0,No,37.8,"Contracts, Communication, Negotiation, Compliance, Legal Research",London,Large,Decline
2023,Legal Advisor,Legal,42.8,Medium,Low,Yes,148887,4,40.0,Yes,57.3,"Negotiation, Communication",London,Large,Decline
2023,Legal Advisor,Legal,49.4,Medium,Low,Yes,117967,6,60.0,No,66.7,"Negotiation, Legal Research, Compliance",Paris,Small,Decline
2023,Legal Advisor,Legal,32.2,Low,Low,Yes,145862,9,40.0,No,34.8,"Communication, Legal Research",Sydney,Medium,Decline
2023,Legal Advisor,Legal,37.9,Medium,Low,Yes,126425,3,40.0,No,41.7,"Communication, Contracts",Dubai,Small,Decline
2023,Legal Advisor,Legal,35.1,Medium,Low,Yes,122729,5,80.0,No,33.4,"Negotiation, Compliance, Legal Research, Contracts",San Francisco,Large,Decline
2023,Legal Advisor,Legal,35.8,Medium,Low,Yes,146734,9,80.0,Yes,38.7,"Legal Research, Negotiation, Communication, Compliance",Sydney,Large,Decline
2023,Legal Advisor,Legal,34.5,Low,Low,Yes,129032,4,80.0,No,67.9,"Contracts, Negotiation, Communication, Compliance",Paris,Small,Decline
2023,Legal Advisor,Legal,46.1,Medium,Low,Yes,99413,9,60.0,Yes,38.4,"Negotiation, Contracts, Communication",Dubai,Medium,Decline
2023,Legal Advisor,Legal,35.5,Medium,Low,Yes,136067,7,60.0,No,56.0,"Compliance, Contracts, Legal Research",Tokyo,Medium,Decline
2023,Legal Advisor,Legal,38.1,Medium,Low,Yes,131339,9,60.0,Yes,51.5,"Negotiation, Communication, Compliance",London,Large,Decline
2023,Paralegal,Legal,60.8,Medium,Medium,No,61802,0,40.0,No,69.9,"Legal Research, Compliance",San Francisco,Large,Stable
2023,Paralegal,Legal,64.1,Medium,Medium,No,68928,6,100.0,No,58.1,"Documentation, Compliance, MS Office, Filing, Legal Research",Toronto,Medium,Stable
2023,Paralegal,Legal,61.3,Medium,Medium,No,51748,3,100.0,No,68.7,"Filing, Compliance, MS Office, Legal Research, Documentation",Sydney,Small,Stable
2023,Paralegal,Legal,62.4,Medium,Medium,No,57537,2,100.0,No,81.8,"Legal Research, Filing, MS Office, Compliance, Documentation",San Francisco,Medium,Stable
2023,Paralegal,Legal,61.1,Medium,Medium,No,57082,8,60.0,No,88.9,"MS Office, Documentation, Compliance",Singapore,Small,Stable
2023,Paralegal,Legal,59.7,Medium,Medium,No,69987,7,100.0,Yes,68.0,"MS Office, Legal Research, Compliance, Documentation, Filing",London,Medium,Stable
2023,Paralegal,Legal,70.3,High,Medium,No,53814,10,60.0,No,77.6,"Documentation, Compliance, MS Office",New York,Large,Stable
2023,Paralegal,Legal,69.9,High,Medium,No,68247,6,80.0,Yes,89.8,"MS Office, Compliance, Documentation, Legal Research",Toronto,Small,Stable
2023,Paralegal,Legal,62.4,Medium,Medium,No,65786,6,80.0,No,77.8,"Legal Research, MS Office, Documentation, Filing",Sydney,Medium,Stable
2023,Paralegal,Legal,62.8,Medium,Medium,No,58622,3,80.0,No,80.6,"Documentation, MS Office, Legal Research, Filing",San Francisco,Medium,Stable
2023,Paralegal,Legal,71.7,High,Medium,No,56426,7,40.0,No,65.5,"MS Office, Documentation",New York,Large,Stable
2023,Paralegal,Legal,63.5,Medium,Medium,No,57906,3,100.0,No,66.7,"Documentation, MS Office, Filing, Legal Research, Compliance",Sydney,Large,Stable
2023,Paralegal,Legal,64.4,Medium,Medium,No,52377,6,100.0,Yes,63.8,"Compliance, MS Office, Documentation, Legal Research, Filing",Dubai,Medium,Stable
2023,Paralegal,Legal,74.8,High,Medium,No,54940,6,100.0,Yes,74.8,"Filing, Legal Research, Compliance, Documentation, MS Office",New York,Small,Stable
2023,Paralegal,Legal,73.9,High,Medium,No,54708,8,40.0,No,82.2,"MS Office, Compliance",Singapore,Small,Stable
2023,Paralegal,Legal,61.1,Medium,Medium,No,62444,5,100.0,No,59.2,"Documentation, Filing, Legal Research, MS Office, Compliance",Singapore,Medium,Stable
2023,Paralegal,Legal,70.6,High,Medium,No,50833,8,100.0,No,77.6,"Legal Research, MS Office, Filing, Documentation, Compliance",Paris,Medium,Stable
2023,Paralegal,Legal,62.7,Medium,Medium,No,62569,4,40.0,Yes,75.3,"Documentation, Filing",Tokyo,Small,Stable
2023,Paralegal,Legal,65.7,High,Medium,No,56533,4,40.0,No,80.0,"Compliance, Filing",London,Small,Stable
2023,Paralegal,Legal,78.6,High,Medium,No,43967,0,60.0,Yes,85.5,"MS Office, Compliance, Legal Research",Berlin,Large,Stable
2023,Paralegal,Legal,73.7,High,Medium,No,57110,0,100.0,No,60.6,"Documentation, Compliance, Legal Research, Filing, MS Office",Berlin,Large,Stable
2023,Paralegal,Legal,61.4,Medium,Medium,No,61195,0,40.0,No,50.2,"MS Office, Compliance",Paris,Medium,Stable
2023,Paralegal,Legal,69.0,High,Medium,No,60456,5,100.0,No,73.3,"Legal Research, Compliance, Documentation, MS Office, Filing",Sydney,Large,Stable
2023,Paralegal,Legal,66.5,High,Medium,No,51127,7,40.0,No,76.0,"Legal Research, Documentation",San Francisco,Large,Stable
2023,Paralegal,Legal,66.8,High,Medium,No,69601,5,80.0,Yes,61.7,"Documentation, MS Office, Compliance, Filing",San Francisco,Large,Stable
2023,Paralegal,Legal,69.1,High,Medium,No,49848,5,40.0,Yes,54.5,"Legal Research, Filing",Paris,Medium,Stable
2023,Paralegal,Legal,74.7,High,Medium,No,69908,3,40.0,Yes,60.7,"Documentation, Compliance",Berlin,Small,Stable
2023,Paralegal,Legal,66.8,High,Medium,No,56556,3,80.0,No,79.0,"Documentation, MS Office, Filing, Legal Research",San Francisco,Small,Stable
2023,Paralegal,Legal,63.4,Medium,Medium,No,67409,5,80.0,Yes,79.6,"Compliance, Documentation, MS Office, Legal Research",Toronto,Large,Stable
2023,Paralegal,Legal,65.8,High,Medium,No,64445,6,60.0,Yes,79.4,"Documentation, MS Office, Compliance",Sydney,Small,Stable
2023,Paralegal,Legal,71.2,High,Medium,No,57915,6,60.0,No,79.9,"Compliance, Legal Research, MS Office",Toronto,Large,Stable
2023,Paralegal,Legal,68.0,High,Medium,No,52916,2,80.0,Yes,52.7,"Compliance, MS Office, Filing, Documentation",New York,Small,Stable
2023,Paralegal,Legal,68.2,High,Medium,No,67395,4,100.0,Yes,56.3,"MS Office, Filing, Documentation, Compliance, Legal Research",Paris,Large,Stable
